age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,balance_per_second
28,technician,married,secondary,no,1086,yes,no,cellular,20,apr,1112,3,-1,0,unknown,yes,0.9766187050359713
65,retired,married,primary,no,3629,no,no,cellular,27,apr,148,1,-1,0,unknown,yes,24.52027027027027
50,management,married,tertiary,no,938,no,no,cellular,30,apr,780,1,-1,0,unknown,yes,1.2025641025641025
36,management,single,tertiary,no,1400,yes,no,cellular,11,may,608,3,-1,0,unknown,yes,2.3026315789473686
25,student,single,primary,no,373,yes,no,cellular,11,may,819,2,-1,0,unknown,yes,0.4554334554334554
47,housemaid,single,primary,no,2785,yes,no,cellular,13,may,570,1,-1,0,unknown,yes,4.885964912280702
41,blue-collar,married,secondary,no,580,yes,no,cellular,14,may,874,1,363,1,failure,yes,0.6636155606407322
26,student,single,secondary,no,100,no,no,cellular,26,may,445,1,-1,0,unknown,yes,0.2247191011235955
30,management,married,tertiary,no,419,yes,no,cellular,4,jun,194,1,-1,0,unknown,yes,2.1597938144329896
48,management,divorced,tertiary,no,17964,yes,no,cellular,1,sep,120,1,98,5,success,yes,149.7
61,management,married,tertiary,no,0,no,no,cellular,16,oct,136,2,-1,0,unknown,yes,0.0
76,retired,married,tertiary,no,2991,no,no,cellular,22,oct,344,1,183,1,success,yes,8.694767441860465
77,retired,divorced,secondary,no,3417,no,no,cellular,12,nov,134,1,-1,0,unknown,yes,25.5
86,retired,single,secondary,no,614,no,no,telephone,9,dec,595,1,-1,0,unknown,yes,1.0319327731092438
47,management,single,tertiary,no,4402,no,no,telephone,10,dec,805,1,190,1,other,yes,5.46832298136646
34,management,single,tertiary,no,13014,no,no,cellular,12,feb,637,1,183,1,success,yes,20.430141287284144
30,management,single,tertiary,no,232,no,no,cellular,15,apr,141,1,-1,0,unknown,yes,1.6453900709219857
33,technician,married,secondary,no,484,yes,no,cellular,16,aug,205,3,182,9,success,yes,2.3609756097560974
42,unemployed,married,secondary,no,1289,no,no,cellular,15,oct,1176,3,92,6,success,yes,1.0960884353741496
28,technician,single,tertiary,no,3623,no,no,cellular,10,mar,261,1,-1,0,unknown,yes,13.881226053639846
61,retired,divorced,primary,no,3624,no,no,cellular,25,nov,342,1,-1,0,unknown,yes,10.596491228070175
67,retired,single,tertiary,no,2144,no,no,telephone,21,apr,847,2,-1,0,unknown,yes,2.5312868949232588
21,student,single,secondary,no,71,no,no,cellular,13,jan,169,2,-1,0,unknown,yes,0.42011834319526625
39,entrepreneur,married,primary,no,437,yes,no,unknown,27,oct,150,1,-1,0,unknown,yes,2.9133333333333336
37,blue-collar,divorced,secondary,no,614,yes,no,unknown,20,may,185,1,-1,0,unknown,no,3.3189189189189188
52,management,married,tertiary,no,601,yes,no,unknown,14,may,249,2,-1,0,unknown,no,2.4136546184738954
45,technician,single,tertiary,no,0,no,no,cellular,22,aug,87,4,-1,0,unknown,no,0.0
51,housemaid,married,unknown,no,2337,yes,no,cellular,27,may,133,2,41,5,success,no,17.571428571428573
46,technician,divorced,tertiary,no,0,yes,no,cellular,11,aug,249,5,-1,0,unknown,no,0.0
57,admin.,married,secondary,no,4168,yes,yes,unknown,16,may,47,1,-1,0,unknown,no,88.68085106382979
54,services,married,secondary,no,131,no,no,cellular,14,aug,252,2,-1,0,unknown,no,0.5198412698412699
35,unemployed,married,secondary,no,759,no,no,cellular,19,nov,556,3,-1,0,unknown,no,1.3651079136690647
29,admin.,married,secondary,no,-150,yes,no,unknown,6,may,328,1,-1,0,unknown,no,-0.4573170731707317
28,student,single,tertiary,no,221,yes,no,cellular,15,may,176,1,-1,0,unknown,no,1.2556818181818181
38,blue-collar,married,secondary,no,-367,yes,yes,cellular,12,may,354,1,-1,0,unknown,no,-1.036723163841808
56,management,married,tertiary,no,746,no,no,cellular,30,apr,193,1,-1,0,unknown,no,3.865284974093264
44,management,married,tertiary,no,0,no,no,unknown,13,may,27,1,-1,0,unknown,no,0.0
27,management,single,secondary,no,924,yes,no,cellular,3,feb,84,1,-1,0,unknown,no,11.0
58,management,married,tertiary,no,1318,no,no,cellular,16,jul,184,1,179,5,failure,no,7.163043478260869
59,management,married,unknown,no,3428,yes,yes,cellular,19,nov,103,1,-1,0,unknown,no,33.28155339805825
30,blue-collar,married,secondary,no,673,yes,no,unknown,20,may,610,2,-1,0,unknown,no,1.1032786885245902
33,blue-collar,married,secondary,no,215,no,no,cellular,15,apr,166,1,-1,0,unknown,no,1.2951807228915662
47,management,married,tertiary,no,6637,yes,no,cellular,17,apr,174,2,-1,0,unknown,no,38.14367816091954
56,blue-collar,married,secondary,no,771,yes,yes,unknown,19,jun,254,1,-1,0,unknown,no,3.0354330708661417
57,management,married,tertiary,no,1410,yes,no,cellular,10,jul,185,1,-1,0,unknown,no,7.621621621621622
40,blue-collar,married,primary,no,-322,yes,yes,unknown,6,may,144,1,-1,0,unknown,no,-2.236111111111111
34,blue-collar,married,secondary,no,34,no,no,cellular,30,jan,379,1,-1,0,unknown,no,0.08970976253298153
38,technician,married,tertiary,no,1042,yes,no,cellular,4,feb,419,2,-1,0,unknown,no,2.486873508353222
35,unemployed,single,secondary,no,2116,yes,no,cellular,13,may,409,2,-1,0,unknown,no,5.17359413202934
33,blue-collar,married,secondary,no,1402,no,no,cellular,20,nov,63,5,-1,0,unknown,no,22.253968253968253
54,management,married,secondary,no,2895,yes,no,cellular,9,feb,20,2,256,1,failure,no,144.75
43,blue-collar,married,primary,no,377,no,yes,unknown,20,jun,11,5,-1,0,unknown,no,34.27272727272727
33,blue-collar,single,secondary,no,-416,yes,no,unknown,16,may,767,2,-1,0,unknown,yes,-0.5423728813559322
25,self-employed,single,secondary,no,1242,yes,no,unknown,28,may,615,2,-1,0,unknown,yes,2.0195121951219512
40,self-employed,married,secondary,yes,-754,yes,yes,unknown,3,jun,941,3,-1,0,unknown,yes,-0.8012752391073327
27,management,single,tertiary,no,99,yes,no,unknown,4,jun,767,2,-1,0,unknown,yes,0.1290743155149935
55,blue-collar,married,secondary,no,49,yes,no,cellular,7,jul,494,4,-1,0,unknown,yes,0.09919028340080972
38,entrepreneur,married,tertiary,no,0,no,no,cellular,23,jul,532,2,-1,0,unknown,yes,0.0
56,technician,divorced,secondary,no,146,yes,no,cellular,5,aug,419,3,-1,0,unknown,yes,0.34844868735083534
57,retired,divorced,tertiary,no,734,no,no,cellular,6,aug,1357,4,-1,0,unknown,yes,0.5408990420044215
36,technician,single,secondary,yes,12,no,no,cellular,12,aug,587,2,-1,0,unknown,yes,0.020442930153321975
32,blue-collar,single,tertiary,no,700,no,no,unknown,13,nov,90,1,-1,0,unknown,yes,7.777777777777778
39,entrepreneur,married,secondary,no,11887,no,no,cellular,18,nov,1181,2,-1,0,unknown,yes,10.06519898391194
33,technician,single,secondary,no,719,yes,no,cellular,9,apr,448,2,316,6,failure,yes,1.6049107142857142
32,management,single,tertiary,no,2974,yes,no,cellular,24,apr,227,1,4,1,failure,yes,13.101321585903083
26,student,single,unknown,no,689,no,no,cellular,25,may,678,2,-1,0,unknown,yes,1.0162241887905605
49,technician,married,tertiary,no,1235,no,no,cellular,13,aug,354,3,-1,0,unknown,yes,3.4887005649717513
51,unemployed,married,secondary,no,1416,no,no,cellular,9,sep,345,1,-1,0,unknown,yes,4.104347826086957
29,student,single,unknown,no,10332,no,no,cellular,2,nov,46,3,-1,0,unknown,yes,224.6086956521739
52,services,married,secondary,no,659,no,no,cellular,28,jan,390,4,93,1,success,yes,1.6897435897435897
18,student,single,unknown,no,108,no,no,cellular,9,feb,92,1,183,1,success,yes,1.173913043478261
44,management,married,tertiary,no,1791,no,no,cellular,11,feb,71,1,190,1,success,yes,25.225352112676056
34,management,married,tertiary,no,271,yes,no,cellular,15,feb,308,1,94,4,success,yes,0.8798701298701299
28,technician,single,secondary,no,2335,no,no,cellular,13,may,624,1,-1,0,unknown,yes,3.7419871794871793
45,management,married,unknown,no,2724,no,no,cellular,28,jun,359,2,182,1,success,yes,7.587743732590529
29,management,single,tertiary,no,1808,no,no,cellular,7,jul,273,2,433,1,success,yes,6.622710622710622
35,management,single,tertiary,no,992,no,yes,cellular,1,sep,238,1,-1,0,unknown,yes,4.168067226890757
52,blue-collar,married,secondary,no,-519,yes,no,unknown,9,jun,442,8,-1,0,unknown,yes,-1.1742081447963801
64,retired,married,unknown,no,34,no,no,cellular,26,aug,244,2,-1,0,unknown,yes,0.13934426229508196
30,management,single,tertiary,no,102,yes,no,cellular,18,dec,364,3,-1,0,unknown,yes,0.2802197802197802
40,unemployed,married,secondary,no,1289,no,no,cellular,26,may,260,2,-1,0,unknown,no,4.957692307692308
59,blue-collar,married,primary,no,416,no,no,unknown,16,jun,92,3,-1,0,unknown,no,4.521739130434782
31,student,single,secondary,no,216,no,no,cellular,3,jun,138,1,-1,0,unknown,no,1.565217391304348
49,admin.,married,secondary,no,0,no,no,cellular,22,aug,115,2,-1,0,unknown,no,0.0
50,management,single,tertiary,no,297,yes,no,unknown,5,may,119,1,-1,0,unknown,no,2.495798319327731
33,services,married,secondary,no,5034,yes,no,unknown,8,may,207,3,-1,0,unknown,no,24.318840579710145
45,blue-collar,married,primary,no,2433,no,no,cellular,6,aug,133,2,-1,0,unknown,no,18.293233082706767
59,technician,married,secondary,no,0,no,no,cellular,29,aug,62,2,-1,0,unknown,no,0.0
39,self-employed,divorced,secondary,yes,-103,no,yes,unknown,5,jun,210,3,-1,0,unknown,no,-0.49047619047619045
53,management,married,primary,no,13901,yes,no,cellular,21,nov,59,1,-1,0,unknown,no,235.61016949152543
37,services,divorced,secondary,no,241,yes,no,cellular,14,may,189,1,371,1,failure,no,1.2751322751322751
33,services,single,secondary,no,-27,yes,no,unknown,26,may,165,1,-1,0,unknown,no,-0.16363636363636364
32,blue-collar,single,secondary,no,5252,yes,no,unknown,21,may,1162,2,-1,0,unknown,no,4.519793459552496
57,retired,married,primary,no,1532,no,no,telephone,6,feb,286,3,-1,0,unknown,no,5.356643356643357
72,retired,married,primary,no,2079,no,no,cellular,13,aug,100,1,191,3,other,no,20.79
69,retired,married,primary,no,324,no,no,cellular,12,aug,875,1,189,4,success,no,0.3702857142857143
50,technician,married,secondary,no,103,yes,no,cellular,3,feb,109,4,267,6,failure,no,0.944954128440367
41,blue-collar,married,secondary,no,140,yes,no,cellular,29,jan,636,2,-1,0,unknown,no,0.22012578616352202
35,management,married,tertiary,no,16,no,no,cellular,19,nov,185,1,-1,0,unknown,no,0.08648648648648649
46,services,married,primary,no,116,yes,no,cellular,18,may,267,4,341,3,failure,no,0.4344569288389513
57,admin.,married,primary,no,1694,yes,no,telephone,17,nov,378,1,-1,0,unknown,no,4.481481481481482
28,management,married,secondary,no,3,yes,no,cellular,14,sep,112,2,24,2,other,no,0.026785714285714284
36,management,married,tertiary,no,532,yes,no,cellular,14,may,603,1,-1,0,unknown,no,0.8822553897180763
45,unemployed,divorced,secondary,no,3354,yes,no,unknown,29,may,746,1,-1,0,unknown,yes,4.49597855227882
44,unemployed,single,primary,yes,-4,no,yes,cellular,30,jul,788,2,-1,0,unknown,yes,-0.005076142131979695
43,management,married,tertiary,no,2383,no,no,cellular,13,aug,379,6,-1,0,unknown,yes,6.287598944591029
47,management,married,unknown,no,4189,yes,no,cellular,19,nov,489,3,-1,0,unknown,yes,8.566462167689162
30,management,single,tertiary,no,4808,no,no,cellular,10,mar,272,1,-1,0,unknown,yes,17.676470588235293
25,student,single,secondary,no,8,no,no,cellular,22,apr,107,2,-1,0,unknown,yes,0.07476635514018691
35,blue-collar,married,primary,no,159,yes,yes,cellular,12,may,826,1,-1,0,unknown,yes,0.19249394673123488
27,admin.,married,secondary,no,897,no,no,cellular,5,jun,397,1,-1,0,unknown,yes,2.2594458438287153
33,technician,married,secondary,no,73,yes,no,cellular,2,jul,218,1,-1,0,unknown,yes,0.3348623853211009
44,admin.,single,secondary,no,1534,no,no,cellular,7,aug,166,1,99,2,other,yes,9.240963855421686
29,management,single,tertiary,no,265,no,no,cellular,24,aug,130,2,94,1,success,yes,2.0384615384615383
49,technician,divorced,tertiary,no,596,yes,no,telephone,15,sep,722,1,-1,0,unknown,yes,0.8254847645429363
40,management,married,tertiary,no,0,no,no,cellular,10,nov,147,1,96,8,success,yes,0.0
27,student,single,tertiary,no,311,no,no,telephone,2,mar,187,3,322,1,other,yes,1.6631016042780749
29,student,single,unknown,no,7585,no,no,cellular,3,mar,145,2,198,1,failure,yes,52.310344827586206
49,admin.,married,secondary,no,0,no,no,cellular,30,apr,551,1,-1,0,unknown,yes,0.0
27,student,single,unknown,no,132,no,no,cellular,14,jul,276,1,-1,0,unknown,yes,0.4782608695652174
49,technician,married,tertiary,no,1071,no,no,cellular,16,sep,225,1,91,1,success,yes,4.76
28,admin.,single,secondary,no,127,no,no,cellular,16,sep,1334,2,-1,0,unknown,yes,0.0952023988005997
45,management,single,tertiary,no,1411,no,no,cellular,7,sep,800,2,102,3,failure,yes,1.76375
29,blue-collar,married,secondary,no,580,yes,yes,cellular,17,apr,1311,2,-1,0,unknown,yes,0.4424103737604882
56,management,married,tertiary,no,616,no,no,cellular,30,apr,225,1,83,1,success,yes,2.7377777777777776
31,entrepreneur,single,tertiary,yes,-405,yes,yes,cellular,13,aug,703,2,-1,0,unknown,yes,-0.5761024182076814
22,student,single,secondary,no,552,no,no,cellular,1,sep,327,1,-1,0,unknown,yes,1.688073394495413
27,blue-collar,married,secondary,no,419,yes,no,unknown,4,jun,1181,2,-1,0,unknown,yes,0.35478408128704486
33,blue-collar,married,secondary,no,0,no,no,cellular,29,jul,454,6,-1,0,unknown,yes,0.0
36,services,divorced,secondary,yes,0,no,yes,cellular,15,jul,687,7,-1,0,unknown,yes,0.0
46,admin.,divorced,secondary,no,2196,no,no,cellular,28,jul,573,5,-1,0,unknown,yes,3.832460732984293
52,blue-collar,married,primary,no,117,no,yes,cellular,24,jul,164,2,-1,0,unknown,no,0.7134146341463414
31,self-employed,married,tertiary,no,1134,no,no,cellular,6,feb,174,2,-1,0,unknown,no,6.517241379310345
57,management,married,tertiary,no,3431,yes,no,cellular,21,nov,55,2,189,1,failure,no,62.38181818181818
50,technician,married,primary,no,249,yes,no,unknown,6,may,129,1,-1,0,unknown,no,1.930232558139535
30,self-employed,single,secondary,no,192,no,no,cellular,22,jul,423,1,-1,0,unknown,no,0.45390070921985815
45,blue-collar,married,primary,no,678,no,no,cellular,5,aug,104,3,-1,0,unknown,no,6.519230769230769
45,services,divorced,secondary,no,0,yes,yes,cellular,21,nov,173,1,192,1,failure,no,0.0
53,technician,divorced,secondary,no,751,yes,no,unknown,16,may,343,4,-1,0,unknown,no,2.1895043731778427
49,management,married,secondary,no,104,yes,no,unknown,8,may,285,1,-1,0,unknown,no,0.3649122807017544
35,services,married,secondary,no,819,yes,no,telephone,14,jul,102,14,-1,0,unknown,no,8.029411764705882
52,housemaid,married,primary,no,3283,no,no,unknown,11,jun,553,1,-1,0,unknown,no,5.936708860759493
31,management,married,tertiary,no,3914,no,yes,cellular,29,jan,266,1,-1,0,unknown,no,14.714285714285714
40,retired,married,tertiary,no,794,no,no,unknown,9,may,138,1,-1,0,unknown,no,5.753623188405797
41,admin.,divorced,secondary,no,322,yes,no,unknown,6,may,87,4,-1,0,unknown,no,3.7011494252873565
29,technician,single,secondary,yes,-397,yes,no,unknown,28,may,114,1,-1,0,unknown,no,-3.482456140350877
33,blue-collar,single,primary,no,777,no,no,cellular,7,jul,263,1,-1,0,unknown,no,2.9543726235741445
34,admin.,single,secondary,no,745,yes,yes,cellular,25,aug,76,1,-1,0,unknown,no,9.802631578947368
47,management,married,unknown,no,4567,no,no,telephone,31,jul,921,4,-1,0,unknown,no,4.958740499457112
31,admin.,single,secondary,no,430,yes,no,cellular,15,apr,103,2,-1,0,unknown,no,4.174757281553398
53,management,married,tertiary,no,75,no,no,cellular,20,aug,216,2,-1,0,unknown,no,0.3472222222222222
55,unemployed,married,primary,no,1212,no,no,cellular,31,aug,241,1,92,1,failure,no,5.029045643153527
32,admin.,married,tertiary,no,281,yes,no,unknown,6,may,226,1,-1,0,unknown,no,1.2433628318584071
33,technician,single,secondary,no,18,no,no,cellular,22,aug,93,2,-1,0,unknown,no,0.1935483870967742
48,blue-collar,divorced,secondary,no,-314,yes,no,cellular,18,may,7,5,-1,0,unknown,no,-44.857142857142854
34,admin.,single,secondary,no,79,yes,no,cellular,28,jul,219,3,-1,0,unknown,no,0.3607305936073059
35,admin.,married,secondary,no,907,no,yes,unknown,2,jul,97,4,-1,0,unknown,no,9.350515463917526
42,technician,married,secondary,no,2,no,no,unknown,29,may,249,2,-1,0,unknown,no,0.008032128514056224
29,admin.,single,secondary,no,382,yes,no,unknown,12,may,460,1,-1,0,unknown,no,0.8304347826086956
41,self-employed,married,secondary,no,20,no,no,unknown,5,jun,333,1,-1,0,unknown,no,0.06006006006006006
52,housemaid,married,primary,no,135,no,no,cellular,8,aug,172,9,-1,0,unknown,no,0.7848837209302325
35,unemployed,married,secondary,no,2228,no,no,unknown,19,jun,461,2,-1,0,unknown,no,4.83297180043384
42,blue-collar,married,primary,no,205,yes,no,cellular,17,apr,582,1,-1,0,unknown,no,0.35223367697594504
35,management,married,tertiary,no,3168,no,no,cellular,22,aug,24,30,-1,0,unknown,no,132.0
39,housemaid,single,primary,no,109,yes,no,unknown,6,may,699,3,-1,0,unknown,no,0.15593705293276108
49,services,married,secondary,no,-8,yes,no,unknown,8,may,1119,1,-1,0,unknown,yes,-0.0071492403932082215
35,blue-collar,single,secondary,no,40,yes,no,unknown,9,may,617,4,-1,0,unknown,yes,0.06482982171799027
44,blue-collar,married,unknown,no,146,yes,no,unknown,15,may,483,1,-1,0,unknown,yes,0.3022774327122153
26,management,single,tertiary,no,45,no,no,cellular,10,jul,1187,3,-1,0,unknown,yes,0.037910699241786014
27,management,single,tertiary,no,151,yes,no,cellular,16,jul,496,1,-1,0,unknown,yes,0.30443548387096775
33,management,divorced,tertiary,no,990,yes,no,cellular,24,jul,1491,2,-1,0,unknown,yes,0.6639839034205232
52,unemployed,married,primary,no,959,no,no,telephone,30,jul,694,2,-1,0,unknown,yes,1.3818443804034581
58,management,divorced,tertiary,no,1257,no,no,cellular,5,aug,1536,1,-1,0,unknown,yes,0.818359375
47,technician,married,secondary,no,2480,no,no,cellular,6,aug,763,2,-1,0,unknown,yes,3.250327653997379
44,management,married,tertiary,no,1138,no,no,cellular,27,aug,523,3,-1,0,unknown,yes,2.1759082217973233
59,housemaid,married,tertiary,no,0,no,no,telephone,13,nov,494,1,-1,0,unknown,yes,0.0
39,technician,single,secondary,no,4646,yes,no,cellular,18,nov,486,1,-1,0,unknown,yes,9.559670781893004
30,admin.,married,secondary,no,1794,no,no,cellular,20,nov,1035,1,-1,0,unknown,yes,1.7333333333333334
52,entrepreneur,single,tertiary,no,3469,yes,no,cellular,20,nov,653,1,-1,0,unknown,yes,5.312404287901991
45,blue-collar,married,primary,no,5461,yes,no,cellular,20,nov,841,2,-1,0,unknown,yes,6.49346016646849
28,technician,single,tertiary,no,676,no,no,cellular,5,feb,1138,2,-1,0,unknown,yes,0.5940246045694201
42,technician,married,tertiary,no,757,no,no,cellular,10,feb,154,1,-1,0,unknown,yes,4.915584415584416
32,entrepreneur,single,tertiary,no,-34,yes,no,cellular,11,mar,101,1,-1,0,unknown,yes,-0.33663366336633666
47,admin.,married,secondary,no,3480,no,no,cellular,16,apr,443,1,-1,0,unknown,yes,7.855530474040632
26,services,single,secondary,no,136,no,no,cellular,20,apr,120,1,-1,0,unknown,yes,1.1333333333333333
48,services,divorced,secondary,no,-276,yes,yes,cellular,13,may,674,1,-1,0,unknown,yes,-0.4094955489614243
40,technician,single,tertiary,no,431,no,no,cellular,7,jul,180,2,-1,0,unknown,yes,2.3944444444444444
33,technician,single,tertiary,no,3689,no,no,cellular,27,aug,445,3,-1,0,unknown,yes,8.289887640449438
34,management,single,tertiary,no,268,no,no,cellular,7,sep,587,1,-1,0,unknown,yes,0.4565587734241908
